id,news_url,title,tweet_ids,full_text
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02057E+18,I think it's safe to say that more than four of my fursuit crushes are in this one picture! @2MischiefMakers #4fursuitcrushes1pic https://t.co/bw6yXaIeTD
politifact8537,http://web.archive.org/web/20060228220724/http:/energycommerce.house.gov/108/News/02152006_1778.htm,The Committee on Energy and Commerce,1.06998E+18,#ICYMI check out the full @lngfacts testimony submitted to the House Energy and Commerce Committee https://t.co/EcPmdZ49O0 https://t.co/BEGFQtpBKi
politifact303,,Meet Barack Obama,1.02124E+18,"@realDonaldTrump I'm certain @BarackObama will secretly meet with Rouhani to apologize and offer more money. Maybe trade another terrorist or 5.

See Barry, this is how a President acts!!"
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.01061E+18,
politifact4433,http://www.fedupthebook.com/,"Fed Up! Our Fight to Save America from Washington, by Rick Perry",1.57151E+17,"fycfac's 128th Picture: Download Fed Up!: Our Fight to Save America from Washington ebook

Fed Up!: Our Fight t... http://t.co/hTlLTBnB"
politifact211,http://www.cq.com/graphics/moneyline/pfd/p07pfd/00000/00000014.pdf,Public financial disclosure report,27872920268,Reading Public Financial Disclosure Report Eric Holder on Scribd http://scr.bi/aKXOJP #readcast
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,9.92086E+17,@rutgersu is named the #3 Safest College Campus in the nation per “US Department of Education” ��‍♀️� https://t.co/OLs3bmBsoe
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02117E+18,Now: Madonna - Like A Prayer on https://t.co/WJhNWCqJnm
politifact539,http://www.msnbc.msn.com/id/7003226/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07393E+18,#KTR MEET THE PRESS OF HYDERABAD|WORKING PRESIDENT OF TRS|PRESS CLUB: https://t.co/Tbl5NF5w63 via @YouTube
politifact512,http://www.nytimes.com/2008/06/03/us/politics/03text-obama.html?_r=1&oref=slogin,Barack Obama’s Remarks in St. Paul,1.01934E+18,Read the Transcript of Obama’s Speech Defending Democracy https://t.co/Md6QtuMglq https://t.co/iqUPeNiuXa
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01588E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.01061E+18,Buhari’s speech at APC National Convention https://t.co/I1157ByU8i https://t.co/CwlfyhAiGy
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01345E+18,
politifact5410,http://www.cdc.gov/nchs/data/nvsr/nvsr60/nvsr60_01.pdf,Centers for Disease Control and Prevention,1.06449E+18,"US Centers for Disease Control and Prevention update on suicide rates by occupation: ""For women, the highest suicide rate was among those working in arts, design, entertainment, media, and sports (15.6 deaths per 100,000 workers in 2015, more than double the rate for all women)."""
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.01962E+18,Podoba mi się film OMSI 2 #20 Metropole Ruhr w @YouTube – https://t.co/zRi4dxxZcT
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.0742E+18,Bar fight turns tragic as four car loads of men with parangs kill one guy https://t.co/kjs2FB6Drd
politifact542,,Interview with Sen John McCain,1.03391E+18,"NEW: Trump’s approval rating remains steady after tumultuous week, @NBCNews/@WSJ poll finds https://t.co/Eh8EdDuqIW"
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.0135E+18,"@chucktodd @LindseyGrahamSC @MeetThePress Oh look,this is where @LindseyGrahamSC  
dons his “I’m the good cop mask”! There was never 1 speck of good in Lindsey. He’s showed u who he really is,believe him. Unfortunately,Chuck,inserting a verbal punch when u see or hear a dem bc ur gop,is a vile move."
politifact285,"http://www.time.com/time/magazine/article/0,9171,810925,00.html",AUTOS: The Dinosaur Hunter,9.86945E+17,"#TheBoneWars tells the amazing true story of dinosaur hunters behaving badly. 

https://t.co/ZuLpCY1ZjO https://t.co/FRqcN9eonJ"
politifact8995,http://www.documentcloud.org/documents/1033869-waronpoverty50.html#document/p2,WarOnPoverty50,5.36911E+17,http://t.co/YmQKQDdKth The Civil Rights Act and the War on Poverty: 50 Years Later
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.0229E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02069E+18,"Go camping with four dogs. 
It’ll be fun. 
I promise. 
You might lose one for two hours in the woods. The second will jump out of a truck on the highway. The third will get hooked on a fishing hook. And the fourth will only be cold the entire time."
politifact11021,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),1.05509E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.0123E+18,"The Dutch parliament’s Upper House has approved a partial ban on face coverings in some public areas, making the Netherlands the latest European nation to pass a law that directly affects the lives of Muslim women. https://t.co/IbB1JYeyVe"
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0221E+18,I liked a @YouTube video https://t.co/fD625E0WDf Late Night White House Press Briefing: When Was the Last Time You Told the Truth?
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.01994E+18,"Rep. Jason Lewis made a series of misogynistic comments on his former radio show, CNN found. https://t.co/yMe7Bra185 via @HuffPostPol"
politifact7540,http://www.youtube.com/watch?v=VkRw4EOwY2g&list=PLmqnjF1D2hhaZ0r5hw-0beF9R7oaB9lOt&index=51,CPAC 2013 - Former Governor Sarah Palin (R-AK),3.1274E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.00552E+18,"Lol when you get to your fifth language, you start trying to fill in words you forget with words from one of the other four languages, and your sentence becomes a mess haha @JUNlGEN �� you know what I’m talking about hahaha. https://t.co/6HGyMOoXRK"
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01966E+18,Watch Live: White House press briefing with Sarah Sanders https://t.co/d34YezakrO
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.01509E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.00514E+18,"@MeetThePress WHAT TRUMP WANTS INSURANCE COMPANIES TO BE ABLE TO DENY OR UP-CHARGE FOR: -Asthma inhaler -Mild anxiety -Alcoholism -Toe fungus -Being 50 -High blood pressure -Birth control Individual coverage for cancer, diabetes, a transplant, epilepsy wouldn’t exist"
politifact320,http://www.youtube.com/watch?v=mGur36uVWxA,Web Ad A Tale of Two Mitts,9.63937E+17,@MittRomney It is senseless.  Why can't we have sensible gun control?
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.05998E+18,"Sen. Tim Kaine, former Hillary Clinton running mate, wins reelection in Virginia https://t.co/R0Ks6nN4Df"
politifact13420,https://youtu.be/EiZW41bVF9I,Las Vegas campaign rally,9.1531E+17,@thedailybeast i cannot wait to see how he turns his visit to Las Vegas into a campaign-style rally about him.  getting popcorn ready
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.06459E+18,"The 42 most eye-popping lines from Donald Trump's 'Fox News Sunday' interview

https://t.co/Kq195hSIO9"
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.02318E+18,"World Hepatitis Day is a great day to learn about the different types of viral hepatitis, and what the Centers for Disease Control and Prevention is doing to eliminate the disease. 
https://t.co/u0rsjHITtg https://t.co/VoC2ifUv9Y"
politifact627,http://thecaucus.blogs.nytimes.com/2008/08/15/mccain-in-colorado/,McCain in Colorado,5.2201E+16,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.02039E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.01164E+18,One hundred percent German power!
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.05841E+18,"Recent Centers for Disease Control and Prevention reports show nationwide decreases in new HIV cases. However, gay, bisexual, and queer men ages 25-34 and Latino gay, bisexual, and queer men still face increased rates of HIV positivity. To learn more visit
https://t.co/8fo7CWAFXv https://t.co/tczo8cgECg"
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.06061E+18,
politifact181,https://web.archive.org/web/20011107072419/http://www.teamster.org:80/01news/hn_010731_3.htm,Teamsters Tout ANWR on Capitol Hill,7.69292E+17,Hillary Clinton Statement on International Brotherhood of Teamsters Endorsement https://t.co/F0qLhD4b1x
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.01345E+18,"@lynmacjay @politvidchannel @YpsiGal If you choose to believe Fox Entertainment and Brietbart you have zero credibility and frankly, your opinion of legitimate news organizations means nothing. Also, it’s Sunday. You may want to take a break from inflaming hatred against the press. #ImAJournalist"
politifact99,http://www.msnbc.msn.com/id/3080247/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.03485E+18,"@TheOliverStone @MaxBlumenthal @SenJohnMcCain Also, I checked my memory. I'm one of those people that does not forget much. And all those articles I read and all the interviews with him, well it creates a pattern in one's head. And you can just see who he was. What happened to him as a POW? #ManchurianCandidate of sorts?"
politifact9512,https://www.youtube.com/watch?v=67ubjGrTipk&feature=youtu.be,Joni Ernst "Promises" Ad,1.06459E+18,"""According to the League Of Conservation Voters, {Nunes} has one of the worst environmental voting scores of any legislator."" https://t.co/8t9ewzpjhu"
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0245E+18,"Goes to show how utterly useless the White House press briefing is. I didn’t even know there were only 3 briefings, but I’ve fully kept up with all the news. Press briefing is just a vehicle for the cliquish journalists to showboat in front of the cameras. https://t.co/jetUC93F7R"
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01821E+18,"TUNE IN TOMORROW: @SenDanSullivan (R-Alaska), who met with Supreme Court nominee Kavanaugh this week, joins @MeetThePress with @chucktodd #MTP https://t.co/7FGC2687El"
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.06491E+18,Revealed: one in four Europeans vote populist https://t.co/1x5T09N8wE
politifact11989,http://abcnews.go.com/Politics/memory-lapse-trump-seeks-distance-advisor-past-ties/story?id=34600826,Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia,9.31991E+17,Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia - ABC News -  via
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.00475E+18,"Statement by the President:
[Video: https://t.co/SZOaod4OUF] https://t.co/zGIxUdk0tq"
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.00221E+18,The #CDC Centers for Disease Control and Prevention subsequently “quarantined” some of its own stock-piled #MicroCool gowns and announced they had no intention of ever using them. #PublicJustice
politifact323,https://web.archive.org/web/20080131000131/http://www.barackobama.com/2008/01/30/remarks_of_senator_barack_obam_45.php,Change We Can Believe In,1.03274E+18,Could it be business versus politics in the Vancouver mayoral election?  “...it’ll be more about the future and candidates’ new ideas than about the broken promises of the past” https://t.co/xi77Xwfgou via @bcbusiness
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.00186E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.00412E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.0191E+18,"@RevBobMIB @MJB_SF Agree one hundred percent. Which is why I did that, and told anyone who would listen to do that. But my question pertained to the primaries and was an honest question, not meant to provoke."
politifact14036,https://apnews.com/c810d7de280a47e88848b0ac74690c83,Transcript of AP interview with Trump,1.0186E+18,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,9.89147E+17,
politifact11580,http://abcnews.go.com/Politics/full-interview-transcript-president-barack-obama/story?id=35203825,Full Interview Transcript: President Barack Obama,6.74211E+16,"Full Barack Obama ""60 Minutes"" Interview And Complete Transcript ...: PRESIDENT BARACK OBAMA: Well, it was certa... http://bit.ly/l3w5eT"
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.0649E+18,"@Zoddies @marangdream Oh no, �. If I'm not mistake there is one that opened up in four ways side."
politifact13130,http://crime.chicagotribune.com/chicago/shootings/,Crime in Chicago: Explore your community,1.06493E+18,"Mercy Hospital Chicago Shooting: Mourning 3 innocent victims, including CPD Officer Samuel Jimenez - WLS-TV https://t.co/YfIQHI9tD1 via @GoogleNews"
politifact195,,Uniform Crime Reports,4.86995E+17,
politifact5410,http://www.cdc.gov/nchs/data/nvsr/nvsr60/nvsr60_01.pdf,Centers for Disease Control and Prevention,1.0678E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.04797E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01368E+18,
politifact12120,http://politicaladarchive.org/ad/PolAd_BernieSanders_7h37u/,Political TV Ad Archive » PolAd,6.86897E+17,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.06465E+18,
politifact2624,http://www.youtube.com/watch?v=9SAwzrvGjIk&feature=player_profilepage,Michael Bennet for US Senate,6.8428E+16,
politifact5410,http://www.cdc.gov/nchs/data/nvsr/nvsr60/nvsr60_01.pdf,Centers for Disease Control and Prevention,1.06498E+18,
politifact14036,https://apnews.com/c810d7de280a47e88848b0ac74690c83,Transcript of AP interview with Trump,8.56496E+17,
politifact1446,https://web.archive.org/web/20090910073834/http://www.whitehouse.gov/the_press_office/Remarks-by-the-President-at-AFL-CIO-Labor-Day-Picnic/,Remarks by the President at AFL CIO Labor Day Picnic,3822237086,
politifact542,,Interview with Sen John McCain,2.46239E+17,
politifact14225,http://video.foxnews.com/v/5467929100001/?#sp=show-clips,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1.05045E+18,
politifact627,http://thecaucus.blogs.nytimes.com/2008/08/15/mccain-in-colorado/,McCain in Colorado,5.65313E+16,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,9.99744E+17,
politifact13420,https://youtu.be/EiZW41bVF9I,Las Vegas campaign rally,2.63317E+17,
politifact14984,http://www.nfib-sbet.org/,National Federation of Independent Business,1.00911E+18,
politifact968,http://www.politico.com/news/stories/0309/20344.html,60 Minutes Transcript,1.04393E+18,
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,1.04318E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02096E+18,
politifact303,,Meet Barack Obama,1.05658E+18,
politifact7540,http://www.youtube.com/watch?v=VkRw4EOwY2g&list=PLmqnjF1D2hhaZ0r5hw-0beF9R7oaB9lOt&index=51,CPAC 2013 - Former Governor Sarah Palin (R-AK),4.42808E+17,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.00883E+18,
politifact12556,https://web.archive.org/web/20160709050756/https://www.donaldjtrump.com/press-releases/donald-j.-trump-on-the-stakes-of-the-election,Donald J. Trump on the Stakes of the Election,7.47357E+17,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00327E+18,
politifact8737,http://www.bls.gov/news.release/jolts.htm,Job Openings and Labor Turnover Survey News Release,8.28983E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.02123E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01053E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02112E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01348E+18,
politifact683,http://www.cbsnews.com/htdocs/pdf/FTN_083108.pdf,Interview with Rudy Giuliani,9.9836E+17,
politifact1313,https://web.archive.org/web/20090913221204/http://www.whitehouse.gov:80/the_press_office/Briefing-by-White-House-Press-Secretary-Robert-Gibbs-9/10/09,"Briefing by White House Press Secretary Robert Gibbs, 9/10/09",15206113189,
politifact2758,https://web.archive.org/web/20101103082821/http://gopleader.gov/News/DocumentSingle.aspx?DocumentID=213442,"In Weekly Republican Address, Boehner Calls For “New Way Forward” Focused on Creating Jobs, Cutting Spending, & Reforming Congress",6.56176E+17,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.02122E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02107E+18,
politifact13310,https://www.washingtonpost.com/local/they-say-they-arrived-in-the-us-illegally-now-theyre-working-on-trumps-dc-hotel/2015/07/06/9a785116-20ec-11e5-84d5-eb37ee8eaa61_story.html,"At Trump hotel site, immigrant workers wary",6.96941E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.01685E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.02314E+18,
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,1.07353E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.05669E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02437E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.05169E+18,
politifact14920,https://www.ecfr.gov/cgi-bin/text-idx?gp=&SID=b5df8668c5d53fb99d5c5fd1e20c0ab0&mc=true&tpl=/ecfrbrowse/Title05/5tab_02.tpl,eCFR — Code of Federal Regulations,1.02246E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.00433E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.00408E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02446E+18,
politifact285,"http://www.time.com/time/magazine/article/0,9171,810925,00.html",AUTOS: The Dinosaur Hunter,9.59794E+17,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.02109E+18,
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.05885E+18,
politifact14940,https://www.politico.com/story/2018/01/17/full-text-jeff-flake-on-trump-speech-transcript-343246,Full text: Jeff Flake on Trump speech transcript,9.22975E+17,
politifact323,https://web.archive.org/web/20080131000131/http://www.barackobama.com/2008/01/30/remarks_of_senator_barack_obam_45.php,Change We Can Believe In,3.57766E+17,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.06105E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.01636E+18,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,1.06864E+18,
politifact9512,https://www.youtube.com/watch?v=67ubjGrTipk&feature=youtu.be,Joni Ernst "Promises" Ad,1.01671E+18,
politifact959,http://www.msnbc.msn.com/id/29705720/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07397E+18,
politifact6730,http://www.motherjones.com/politics/2012/09/secret-video-romney-private-fundraiser,SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters,2.49039E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.06199E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.0552E+18,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.06829E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.06493E+18,
politifact15319,http://docquery.fec.gov/pdf/613/201804159108155613/201804159108155613.pdf#navpanes=0,Federal Election Commission filing,1.02314E+18,
politifact14225,http://video.foxnews.com/v/5467929100001/?#sp=show-clips,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1.00575E+18,
politifact14114,http://www.economist.com/Trumptranscript,Transcript: Interview with Donald Trump,1.05748E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06127E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.02112E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02104E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.02458E+18,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,9.89215E+17,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01453E+18,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.06031E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.06055E+18,
politifact4306,http://www.nytimes.com/2011/08/15/opinion/stop-coddling-the-super-rich.html,Stop Coddling the Super-Rich,1.07765E+17,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.02114E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.0211E+18,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.05454E+18,
politifact390,http://www.nytimes.com/2008/02/26/us/politics/26text-debate.html?adxnnl=1&pagewanted=all&adxnnlx=1204916977-bdzXkyWWIcHRNsc3DSwMkA,The Democratic Debate in Cleveland,7.20849E+17,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.06789E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.05672E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.01962E+18,
politifact512,http://www.nytimes.com/2008/06/03/us/politics/03text-obama.html?_r=1&oref=slogin,Barack Obama’s Remarks in St. Paul,1.01935E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02432E+18,
politifact11770,https://berniesanders.com/press-release/sanders-supports-gun-safety-bill/,Sanders Supports Gun Safety Bill,1.019E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02109E+18,
politifact181,https://web.archive.org/web/20011107072419/http://www.teamster.org:80/01news/hn_010731_3.htm,Teamsters Tout ANWR on Capitol Hill,6.49325E+17,
politifact11021,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),8.94834E+17,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01358E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.0145E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0114E+18,
politifact1454,http://www.msnbc.msn.com/id/35159331/ns/meet_the_press/page/2/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",11228092868,
politifact4433,http://www.fedupthebook.com/,"Fed Up! Our Fight to Save America from Washington, by Rick Perry",1.03971E+17,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.02118E+18,
politifact14036,https://apnews.com/c810d7de280a47e88848b0ac74690c83,Transcript of AP interview with Trump,1.01861E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.0223E+18,
politifact195,,Uniform Crime Reports,5.31664E+16,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.02359E+18,
